text,label
Fri Jul 31 16 25 11 0000 2015,good to be home. happy it’s finally friday and work is over... 😊
Fri Jul 31 14 25 11 0000 2015,"rt @rspca_official: would you know what to do if your cat was poisoned? see symptoms &amp; advice on what to do, here: http://t.co/1x7qhzozzp h…"
Sat Nov 07 14 15 26 0000 2015,is #depression an illness? https://t.co/fdkqa7opwa
Sat Nov 07 13 15 27 0000 2015,searching for a #therapist that meets on weekends? https://t.co/i0kyqs5ccm
Sat Nov 07 12 15 25 0000 2015,the 1st lady’s mental health road map? #mental #wellness https://t.co/gggj0n9ehx
Sat Nov 07 11 15 24 0000 2015,want your #teen to practice safe #sex? #parenting https://t.co/rgoomj9zkn
Sat Nov 07 10 15 18 0000 2015,untreated mental illness leaves 2 dead: #mentalillness https://t.co/5dbku63byz
Sat Nov 07 09 15 12 0000 2015,#stereotypes about #teens can undermine parents? https://t.co/b4pt0ujftq
Sat Nov 07 08 15 11 0000 2015,what do you do when your loved one is in #crisis? https://t.co/imshcllfeo
Sat Nov 07 07 15 09 0000 2015,#parenting with mental illness: #mentalillness https://t.co/uzefiuscen
Sat Nov 07 06 15 07 0000 2015,how #recovery from #addiction impacts the #family? https://t.co/7geskmvbxi
Sat Nov 07 05 15 07 0000 2015,#heroin deaths on a surge? https://t.co/bln2dy3wjd
Sat Nov 07 04 45 31 0000 2015,how not to raise a #narcissist: https://t.co/ifvp7n4lhd
Sat Nov 07 02 45 32 0000 2015,top 13 #relationship deal breakers: https://t.co/g7xbnbg0a8
Sat Nov 07 01 45 36 0000 2015,cbt for the winter blues? https://t.co/s8qqpzffog
Sat Nov 07 00 15 43 0000 2015,the decisive #marriage: https://t.co/4l9mjjbsj2
Fri Nov 06 23 05 25 0000 2015,is mental suffering just like any other illness? #mentalillness https://t.co/mrrsfehcjg
Fri Nov 06 21 35 25 0000 2015,75% of wounded veterans suffer from #ptsd? https://t.co/kja7b4hkfw
Fri Nov 06 17 06 19 0000 2015,"#stressed, tired and rushed: #family https://t.co/46ocjnaljy"
Fri Nov 06 12 55 14 0000 2015,the client/ #therapist #relationship: https://t.co/zpp2xejrl5
Fri Nov 06 11 15 26 0000 2015,what's a #traumatic #birth? https://t.co/isz9r9d4ur
Fri Nov 06 09 05 13 0000 2015,a u.s. #therapist general? https://t.co/rr7pfw5wo0
Fri Nov 06 07 00 27 0000 2015,is #addiction a crisis in the u.s.? https://t.co/idxdoonibf
Fri Nov 06 05 20 07 0000 2015,how could jewelry help prevent sexual #assault? https://t.co/c4y1ci0voj
Fri Nov 06 04 45 31 0000 2015,#gonorrhea becoming more resistant ? #std https://t.co/3xsuj5veo3
Fri Nov 06 02 45 33 0000 2015,should parents have the #sex talk with their #children? https://t.co/8iufqinowi
Fri Nov 06 01 45 41 0000 2015,subtle #suicide: https://t.co/ui5sppzjxf
Fri Nov 06 00 15 44 0000 2015,does halloween #traumatize #children? https://t.co/bbecdkmh2u
Thu Nov 05 23 05 30 0000 2015,#college students and #alcohol disorders: https://t.co/9zdvtemv2f
Thu Nov 05 21 35 24 0000 2015,more white men die from #suicide and #substance abuse: https://t.co/5dcfh8ais1
Thu Nov 05 17 06 24 0000 2015,same #sex #couples and fertility benefits: https://t.co/mdd33zhdol
Thu Nov 05 12 55 15 0000 2015,march against #eating #disorders in washington: https://t.co/7ixmad1xar
Thu Nov 05 11 15 28 0000 2015,#anorexic woman weighed 40 pounds: https://t.co/lfs6fqgnfl
Thu Nov 05 09 05 15 0000 2015,love a #women with #anxiety? https://t.co/rzxy9jgwbe
Thu Nov 05 07 00 27 0000 2015,#mindfulness in the workplace: https://t.co/nivrzsqe7w
Thu Nov 05 05 20 09 0000 2015,how to teach #children how to self-advocate: #parenting https://t.co/tjdzomu5ua
Thu Nov 05 04 45 42 0000 2015,how can #children inherit our #anxiety? https://t.co/ttw0bgrbqs
Thu Nov 05 02 45 40 0000 2015,#children and self-esteem: https://t.co/s3dz8uqyji
Thu Nov 05 01 45 43 0000 2015,what happens when you try to prevent every #suicide: https://t.co/ya5jcyihij
Thu Nov 05 00 15 43 0000 2015,how to deal with mental health issues at work: #mentalhealth https://t.co/yzwzwpxxiy
Wed Nov 04 23 05 31 0000 2015,#peer support and breaking the #stigma: https://t.co/avmvqvezgx
Wed Nov 04 21 35 24 0000 2015,"#teens, #self-harm, #bullying, and #sexting: https://t.co/ncekzw8t5a"
Wed Nov 04 17 06 25 0000 2015,limit video game time to help manage #adhd? https://t.co/92w8iv5e6b
Wed Nov 04 12 55 16 0000 2015,how to stop #child #abuse? https://t.co/lftw4lpgs2
Wed Nov 04 11 15 35 0000 2015,need a weekend counseling appointment in ct? https://t.co/drw6hnlrky
Wed Nov 04 09 05 13 0000 2015,do you know the signs of #child #neglect? https://t.co/palx7pytc7
Wed Nov 04 07 00 35 0000 2015,#love a person with mental illness? #mentalillness https://t.co/yn9txxmcrz
Wed Nov 04 05 20 07 0000 2015,messages to those with mental illness worldwide: #mentalillness https://t.co/zj4cyonwow
Wed Nov 04 04 45 37 0000 2015,how do you accept your #emotions? #acceptance https://t.co/enrbfz6qfs
Wed Nov 04 02 45 36 0000 2015,need a #therapist that accepts #husky insurance in ct? https://t.co/qa3oxxuqah
Wed Nov 04 01 45 48 0000 2015,what are some side effects of #antidepressants? https://t.co/wpkchm2ost
Wed Nov 04 00 15 45 0000 2015,think your sadness may be #depression? https://t.co/n6bo4pqloz
Tue Nov 03 23 05 32 0000 2015,mental health and academic life: #mentalhealth https://t.co/hgtenmft2y
Tue Nov 03 21 35 23 0000 2015,when it comes to #stress do women have it worse? https://t.co/fjccs59mzn
Tue Nov 03 17 06 15 0000 2015,poor #parenting and children behavior problems: https://t.co/ebdgrwjurk
Tue Nov 03 12 55 14 0000 2015,#dating sites connected to std  increase? https://t.co/8tf90gvl2q
Tue Nov 03 11 15 33 0000 2015,searching for a #counselor that meets on weekends? https://t.co/orulllzo8d
Tue Nov 03 09 05 13 0000 2015,subtle signs of #depression: https://t.co/z5zwju2oou
Tue Nov 03 07 00 28 0000 2015,#men account for 76% of #suicides in 2014? https://t.co/ka1adakndh
Tue Nov 03 05 20 09 0000 2015,accountants and mental health: #stress https://t.co/p3k1lha0wu
Tue Nov 03 04 45 36 0000 2015,another way to counter #anxiety? https://t.co/rxifodlu56
Tue Nov 03 02 45 39 0000 2015,does legalizing #prostitution lead to more #trafficking? https://t.co/yxt8mj2hkv
Tue Nov 03 01 45 48 0000 2015,things you shouldn’t do after an #affair? https://t.co/wv2yf0ihhs
Tue Nov 03 00 15 49 0000 2015,does early life #stress lead to #depression later on? https://t.co/uqlowlvp8h
Mon Nov 02 23 05 30 0000 2015,is your #marriage good for your health? https://t.co/ba9iginnbl
Mon Nov 02 21 35 26 0000 2015,do you struggle with the need for #perfection? https://t.co/cyutjsh9mi
Mon Nov 02 17 05 43 0000 2015,how has birth control impacted your #marriage? https://t.co/tdqfzl2fur
Mon Nov 02 12 55 15 0000 2015,how do seniors cope with #depression? https://t.co/twyblq4axv
Mon Nov 02 11 15 29 0000 2015,how do you make sense out of #depression? https://t.co/e9drgrclmn
Mon Nov 02 09 05 13 0000 2015,how does #stress effect your #health? https://t.co/gxxcfmgp1f
Mon Nov 02 07 00 30 0000 2015,black men and mental illness: #mentalillness https://t.co/cws4fhg48j
Mon Nov 02 05 20 06 0000 2015,understanding #anxiety in men: https://t.co/ywqpeulztw
Mon Nov 02 04 15 28 0000 2015,mentally ill left behind: #mentalillnes https://t.co/3vbpl3sdhx
Mon Nov 02 03 15 30 0000 2015,tackling feelings of #resentment? https://t.co/j8vk1a07du
Mon Nov 02 02 15 33 0000 2015,myths that undermine #addiction #recovery? https://t.co/5eswo5rkj6
Mon Nov 02 01 15 38 0000 2015,how many people do you know with a #cocaine problem? #addiction https://t.co/mwkaty7ok6
Mon Nov 02 00 15 32 0000 2015,#children and pot #addiction https://t.co/iopc5nqd3x
Sun Nov 01 23 15 34 0000 2015,#ptsd after a flood? https://t.co/bwjukxaief
Sun Nov 01 22 15 33 0000 2015,#volunteering improves mental health? https://t.co/bqaavyc3oy
Sun Nov 01 21 15 34 0000 2015,taking care of yourself at #work: https://t.co/w8fnjtca0y
Sun Nov 01 20 15 43 0000 2015,reversing childhood #obesity? https://t.co/6vzzs1cjqe
Sun Nov 01 19 15 41 0000 2015,don’t take it out on the #children: https://t.co/ldjtkbass2
Sun Nov 01 18 15 32 0000 2015,refusing treatment for #bipolar disorder: https://t.co/9dcklqcx4i
Sun Nov 01 17 15 33 0000 2015,doctors against #vaccines? https://t.co/177lf1q8qm
Sun Nov 01 16 15 29 0000 2015,spotlight on prescription #drug #abuse: https://t.co/yukitpdmzh
Sun Nov 01 15 15 29 0000 2015,#adhd ain’t no daddy at home disorder? https://t.co/jjxppxwit5
Sun Nov 01 14 15 28 0000 2015,next time notice the feeling when someone smiles at you? #mindfulness https://t.co/7ft3w48rfz
Sun Nov 01 13 15 23 0000 2015,screening #children for #depression during physical exams? https://t.co/5rfzoysmuf
Sun Nov 01 12 15 24 0000 2015,#genetic mutations cause half of #autism? https://t.co/1cnuiikrtr
Sun Nov 01 11 15 19 0000 2015,how does your job impact your mental #health? https://t.co/zumj52xloi
Sun Nov 01 10 15 17 0000 2015,australian mental health system broken? https://t.co/lryhgfzwl0
Sun Nov 01 09 15 18 0000 2015,scholars question if #adhd even exists. https://t.co/q4ii1bmew2
Sun Nov 01 08 15 12 0000 2015,#children going to the chiropractor? https://t.co/vgjkgevfkc
Sun Nov 01 07 15 08 0000 2015,do you know about #bipolar disorder? https://t.co/xznppp52kq
Sun Nov 01 05 15 06 0000 2015,kids and screen (electronics) #addiction: https://t.co/r4wcxn9sut
Sun Nov 01 04 15 09 0000 2015,increase in #adhd medication use? https://t.co/whwdd2qwpu
Sun Nov 01 03 15 23 0000 2015,older women still enjoy #sex too: https://t.co/wydf2jnlfq
Sun Nov 01 02 15 28 0000 2015,has anyone expressed concern about how much you worry? #anxiety https://t.co/rdbvl7dh2s
Sun Nov 01 01 15 26 0000 2015,what does love #addicted mean: https://t.co/wngeb677pf
Sun Nov 01 00 15 28 0000 2015,talking is the best #therapy? https://t.co/2xvhkey1tg
Sat Oct 31 23 15 32 0000 2015,#college kids and #alcohol: https://t.co/2csorpufzk
Sat Oct 31 22 15 31 0000 2015,getting teachers #mental #health training? https://t.co/mnjgssjd9i
Sat Oct 31 21 15 28 0000 2015,people in #recovery need support: https://t.co/nikuzdhvbe
Sat Oct 31 20 15 34 0000 2015,should he tell her that he dated men in the past? #relationships #dating https://t.co/gwpg91msed
Sat Oct 31 19 15 41 0000 2015,real men don’t get #depression’ stereotype: https://t.co/gtspmr4cgq
Sat Oct 31 18 15 33 0000 2015,worsts habits for mental #health: https://t.co/33ut0oiyz7
Sat Oct 31 17 15 37 0000 2015,tips on how to overcome #depression? https://t.co/7lcb7wzvgz
Sat Oct 31 16 16 00 0000 2015,different #parenting styles: https://t.co/c66hosyqqt
Sat Oct 31 15 15 31 0000 2015,link between #maternity leave and #mental #health: https://t.co/5zehloucqk
Sat Oct 31 14 15 32 0000 2015,savoring #positive #emotions: https://t.co/pbrburybae
Sat Oct 31 13 15 29 0000 2015,"suicide, a survivor’s point of view: https://t.co/h4xliplyty"
Sat Oct 31 12 15 28 0000 2015,increased funding for youth mental health and substance abuse #prevention? https://t.co/eruxhbej4z
Sat Oct 31 11 15 23 0000 2015,daily admissions for #self-harm: https://t.co/eakfenpevi
Sat Oct 31 10 15 14 0000 2015,signs of mental #strength and #resilience: https://t.co/6qaeginvg7
Sat Oct 31 09 15 16 0000 2015,questions about sex #addiction? https://t.co/u13qko3ral
Sat Oct 31 08 15 14 0000 2015,women at greater risk for #ptsd then men? https://t.co/d53j1s80i9
Sat Oct 31 07 15 20 0000 2015,want to improve #relationships? https://t.co/eqkma8dzn9
Sat Oct 31 06 15 07 0000 2015,"men, anxiety, and #depression? https://t.co/5ygwafrxgo"
Sat Oct 31 05 15 09 0000 2015,#teen prescription drug use down? https://t.co/sho3cxrzla
Sat Oct 31 04 15 08 0000 2015,how a #child becomes a #bully. https://t.co/o8us1m6y7b
Sat Oct 31 03 45 35 0000 2015,do #men have biological clocks? https://t.co/0ng4ghvp3y
Sat Oct 31 01 45 33 0000 2015,#drug prevention tips for #youth: https://t.co/kf6gw0bnl0
Sat Oct 31 00 45 39 0000 2015,looking for a #therapist in connecticut to see you on the weekends? https://t.co/3dh4dbqrql
Fri Oct 30 23 15 37 0000 2015,have you ever suspected someone of experiencing #ptsd? https://t.co/yy1rxtwesh
Fri Oct 30 22 05 30 0000 2015,can we really help to make homework less #stressful for #children? https://t.co/voc0gj4r2s
Fri Oct 30 20 35 28 0000 2015,who uses e-cigarettes the most? #nicotine #addiction https://t.co/ihsugikbfx
Fri Oct 30 16 06 05 0000 2015,what is a toxic workspace? #mentalhealth https://t.co/d8vfs2rlas
Fri Oct 30 11 55 17 0000 2015,mental health treatment in the er? #mentalillness https://t.co/rtkbdv0ehv
Fri Oct 30 10 15 19 0000 2015,do video games help to manage #adhd? https://t.co/c7cxzdbgyb
Fri Oct 30 08 05 12 0000 2015,what does post partum #depression look like? https://t.co/9tcgpmo5h8
Fri Oct 30 06 00 30 0000 2015,how do you deal with aggressive #children? https://t.co/qnnwvndvzj
Fri Oct 30 04 20 07 0000 2015,keeping poor #children in school: https://t.co/1njk44vnfm
Fri Oct 30 03 45 31 0000 2015,what do you know about #shyness? https://t.co/mlijxuxlmb
Fri Oct 30 01 45 38 0000 2015,are mean #people successful? #counseling https://t.co/kvfdz7evbc
Fri Oct 30 00 45 38 0000 2015,#children with sexually inappropriate behaviors? https://t.co/oa9smskbq5
Thu Oct 29 23 15 37 0000 2015,have you ever had feelings of #emptiness? https://t.co/agccxw8mhn
Thu Oct 29 22 05 41 0000 2015,how can we talked to our #kid about college? #parenting #stress https://t.co/ur2k9y1ldd
Thu Oct 29 20 35 30 0000 2015,can #kids and #toddlers have #depression too? https://t.co/ccptrwyhus
Thu Oct 29 16 05 55 0000 2015,how can you help your #teen with peer pressure? #parenting https://t.co/x0v4hrtxdf
Thu Oct 29 11 55 18 0000 2015,how to deal with fetal #alcohol syndrome? #parenting https://t.co/1zxwxyw8lp
Thu Oct 29 10 15 22 0000 2015,can vitamin d improve our #sleep? https://t.co/uytgrpe2nq
Thu Oct 29 08 05 16 0000 2015,how do you parent a 15 year old? #parenting https://t.co/rgh6aixyac
Thu Oct 29 06 00 29 0000 2015,should you use you employers mental health screening tools: #mentalhealth https://t.co/pn2qsbjh3n
Thu Oct 29 04 20 08 0000 2015,consequences of making threats of #suicide: https://t.co/znjobvnwrf
Thu Oct 29 03 45 25 0000 2015,#married and dissatisfied? #marriage https://t.co/pldyaoyfcx
Thu Oct 29 01 45 28 0000 2015,the powerful effect of #gratitude? https://t.co/hmteuotku3
Thu Oct 29 00 45 38 0000 2015,why #vegetarian diet is good for you? https://t.co/l25vqhd7xb
Wed Oct 28 23 15 42 0000 2015,#oxytocin and helps with #autism? https://t.co/yirwagh2qc
Wed Oct 28 22 05 35 0000 2015,#dating after #divorce: https://t.co/vuj8ivg90y
Wed Oct 28 20 35 27 0000 2015,#gender bias when it comes to expressing #anger? https://t.co/amgcxgatfb
Wed Oct 28 16 05 45 0000 2015,psych meds used as study aids? #medication https://t.co/ridqakotoh
Wed Oct 28 11 55 20 0000 2015,college minor in substance abuse? #addiction https://t.co/5samvwu7ct
Wed Oct 28 10 15 24 0000 2015,people with mental illness need to be listened to: #mentalillness https://t.co/d1n8n8izj5
Wed Oct 28 08 05 15 0000 2015,what age is too young to medicate? #anxiety #toddlers https://t.co/8y96qkigqz
Wed Oct 28 06 00 58 0000 2015,paid sick days for mental health reasons? #mentalhealth https://t.co/mmesscko6e
Wed Oct 28 04 20 10 0000 2015,domestic #violence victims taking control back: #women https://t.co/xsylqisabu
Wed Oct 28 03 45 40 0000 2015,are there questionable ads in #parenting magazines? https://t.co/nm4hcnpz1t
Wed Oct 28 01 45 32 0000 2015,struggling with #parenting your #teen? https://t.co/ocfvmjyuqp
Wed Oct 28 00 45 39 0000 2015,do you consider yourself to be a controlling parent? #parenting https://t.co/i959dhc55q
Tue Oct 27 23 15 45 0000 2015,strategies for #bipolar disorder: https://t.co/quny1doh6w
Tue Oct 27 22 05 37 0000 2015,do you #obsess over #food? #ocd https://t.co/9sydb5hhka
Tue Oct 27 20 35 31 0000 2015,are you concerned about your #child playing #football and helmet to helmet contact? #concussions https://t.co/qmjvskmgam
Tue Oct 27 16 05 43 0000 2015,can #childhood adversity change our brains? https://t.co/hftqyeh9kj
Tue Oct 27 11 55 21 0000 2015,do you think mentally ill #women are targeted to be abused? #mentalillness https://t.co/v8zax9r9vk
Tue Oct 27 10 15 20 0000 2015,have you ever thought #alcohol ads are harmful to #teens. https://t.co/4j44lp3lso
Tue Oct 27 08 05 14 0000 2015,do you think too much social media is harmful to #kids? https://t.co/ntawdwwafm
Tue Oct 27 06 00 28 0000 2015,#borderline personality helps on the job? https://t.co/xibi6ju20l
Tue Oct 27 04 20 07 0000 2015,would you like to see mental health taught in school? #mentalhealth https://t.co/hbwy7d0bct
Tue Oct 27 03 45 28 0000 2015,has your partner been diagnosed with #borderline personality disorder? https://t.co/37dck7wwjy
